method ConCaseRatio nmatch exptype beta ncov pfail bias bias.SE MSE MSE.se cover cover.se test.rej test.rej.se
Firth 4 20 binary0.2 0 0 0 -0.00295037832213452 0.00686451426028609 0.471177143472921 0.0084183222840077 0.9542 0.00209051094232965 0.0458 0.00209051094232965
Firth 1 30 binary0.2 0 0 0 -0.0125512491413923 0.00733656067193884 0.538354933662924 0.00986213493719268 0.9603 0.00195253450673733 0.0397 0.00195253450673733
Firth 4 30 binary0.2 0 0 0 -0.0171430767001643 0.005595029744843 0.313306159177681 0.00539967990435456 0.9525 0.00212705782714058 0.0475 0.00212705782714058
Firth 1 40 binary0.2 0 0 0 0.00364122372856762 0.00617268450244805 0.380995496143907 0.00695614282413741 0.9589 0.00198521510169553 0.0411 0.00198521510169553
Firth 4 40 binary0.2 0 0 0 0.00113402309791694 0.00480199505729523 0.230569792154735 0.00363519674094858 0.9532 0.00211210227025113 0.0468 0.00211210227025114
Firth 1 50 binary0.2 0 0 0 -0.00618829098002868 0.00548400160059916 0.300750956225439 0.00545144418539096 0.957 0.00202857092555326 0.043 0.00202857092555326
Firth 4 50 binary0.2 0 0 0 0.00664816713439155 0.00427788987922986 0.1830293159726 0.00275267425337178 0.9495 0.00218974313562116 0.0505 0.00218974313562116
Firth 1 10 continuous 0.5 0 0 0.0187608167333652 0.00612338877023733 0.375273372669159 0.0151932789294348 0.9665 0.00179938183829892 0.1323 0.00338816631823174
Firth 4 10 continuous 0.5 0 0 0.00585673123521598 0.00394200052861763 0.155412443608811 0.00313618796526656 0.9558 0.00205539193342778 0.266 0.00441864232542078
Firth 1 20 continuous 0.5 0 0 0.00615640336010637 0.00409878785959838 0.168021720420325 0.00687569718838117 0.9545 0.0020839805661282 0.3009 0.0045864931047588
Firth 4 20 continuous 0.5 0 0 0.00104525950228267 0.00270230909938606 0.0730185347792054 0.00129171692471572 0.953 0.00211638843315683 0.5003 0.00499999909999992
Firth 1 30 continuous 0.5 0 0 0.00093832478021144 0.00311933191626386 0.0972934662600128 0.00192913634482551 0.951 0.0021586801523153 0.4383 0.00496178506185022
Firth 4 30 continuous 0.5 0 0 0.00355858010968656 0.00219691795749972 0.0482723221637323 0.000767188670093087 0.9521 0.00213554653426237 0.6787 0.00466975706006212
Firth 1 40 continuous 0.5 0 0 0.00657578158519802 0.00260598987196257 0.0679482818479582 0.00141076243562995 0.9592 0.00197826590730367 0.5769 0.00494050999391763
Firth 4 40 continuous 0.5 0 0 0.00199168901885822 0.00187763127803199 0.0352554334883721 0.000551349879369185 0.9508 0.00216285367050108 0.8009 0.00399323415291415
Firth 1 50 continuous 0.5 0 0 -0.0012227010940685 0.0023201727923609 0.0538281296602967 0.000910482569410378 0.9523 0.00213130734526956 0.6633 0.0047258132633442
Firth 4 50 continuous 0.5 0 0 -0.001719559566488 0.00167346059933868 0.028004860190115 0.00042478956482048 0.9522 0.00213342822705616 0.878 0.00327285807819404
Firth 1 10 binary0.05 0.5 0 0 -0.15434064294924 0.0105245369096654 1.13136903981791 0.0119239801771165 0.9943 0.000752828665766656 3e-04 0.000173179098045925
Firth 4 10 binary0.05 0.5 0 0 0.153984975792056 0.0105028121170538 1.12669168736865 0.0152906102710123 0.9874 0.00111540306616039 0.0537 0.00225424732449658
Firth 1 20 binary0.05 0.5 0 0 -0.11655675359827 0.0105478180490154 1.12603887629506 0.0131513784427191 0.9833 0.00128144878945669 0.0062 0.000784956049725079
Firth 4 20 binary0.05 0.5 0 0 0.0670609936580294 0.00960184714590691 0.926359667535405 0.0131173003251635 0.9782 0.00146029996918442 0.0849 0.0027873282906755
Firth 1 30 binary0.05 0.5 0 0 -0.0623109418067096 0.010116419188934 1.02719968359392 0.0132819896215517 0.9779 0.00147008809259854 0.0224 0.0014798053926108
Firth 4 30 binary0.05 0.5 0 0 0.0241783292911838 0.00837610818956877 0.702106316452513 0.0109865876127308 0.9687 0.00174127281033157 0.0977 0.00296908588626197
Firth 1 40 binary0.05 0.5 0 0 -0.0375519485508851 0.00947896647052655 0.89982835152828 0.0126470577760154 0.9737 0.00160025966642917 0.0342 0.00181742565184934
Firth 4 40 binary0.05 0.5 0 0 -0.011913367400344 0.00771523440146203 0.595330822175981 0.0100392642301864 0.959 0.00198290191386261 0.1197 0.00324610397245683
Firth 1 50 binary0.05 0.5 0 0 -0.0199091757942631 0.00896386684257273 0.803825112085762 0.0124533397506205 0.9701 0.00170311449996763 0.0565 0.00230884711490389
Firth 4 50 binary0.05 0.5 0 0 -0.000708461842271182 0.00674153731202165 0.454438306886647 0.00822017163460013 0.9587 0.00198983190244804 0.1399 0.00346883251253213
Firth 1 10 binary0.1 0.5 0 0 -0.124621993518405 0.0104665865028366 1.11091542204908 0.0129348804624883 0.9863 0.00116242462121206 0.003 0.000546900356555013
Firth 4 10 binary0.1 0.5 0 0 0.0581080204161923 0.0101485910035199 1.03321254170458 0.0147895013239475 0.9724 0.00163823807793617 0.0747 0.00262906656439125
Firth 1 20 binary0.1 0.5 0 0 -0.0411133255232234 0.0097490584917786 0.952036676155264 0.0131372755670534 0.9758 0.00153669645668883 0.0295 0.0016920328011005
Firth 4 20 binary0.1 0.5 0 0 0.00167840229704884 0.0079669986615384 0.63467002069614 0.0107654605303916 0.9604 0.00195017537672897 0.1054 0.0030706813576143
Firth 1 30 binary0.1 0.5 0 0 -0.0126637051029668 0.00869651134380834 0.756377835647277 0.0121655677912371 0.9657 0.00181998653841175 0.0623 0.0024169962763728
Firth 4 30 binary0.1 0.5 0 0 -0.0026925708876996 0.00650307084417408 0.422864264051052 0.00754203190491712 0.9593 0.00197594306598141 0.1328 0.00339358453556118
Firth 1 40 binary0.1 0.5 0 0 0.0162639408852404 0.00778896010678175 0.606882843323959 0.010427716490183 0.9588 0.0019875250941812 0.0886 0.00284165515149182
Firth 4 40 binary0.1 0.5 0 0 -0.0128943074993398 0.00566608522416359 0.32117937631897 0.00565084979571668 0.9565 0.00203979778409528 0.1535 0.00360468791991762
Firth 1 50 binary0.1 0.5 0 0 0.00392763562702438 0.00693442894738873 0.480830388280619 0.00895292907930577 0.9588 0.0019875250941812 0.1013 0.00301725554105051
Firth 4 50 binary0.1 0.5 0 0 0.00142671525323135 0.00500393155551419 0.250370306308109 0.00417035267050447 0.9556 0.00205982135147687 0.1913 0.00393324687758091
Firth 1 10 binary0.2 0.5 0 0 -0.0742112841946935 0.0100711561401308 1.01968774650482 0.0132425380928474 0.9798 0.00140683900997946 0.016 0.00125475097130865
Firth 4 10 binary0.2 0.5 0 0 -0.00595159568193963 0.00887709338620421 0.787984488578073 0.0133934469244227 0.9607 0.00194307771331977 0.0879 0.00283149412854768
Firth 1 20 binary0.2 0.5 0 0 -0.00431173098043251 0.00840764385235111 0.706832654028681 0.0114708759587328 0.9644 0.00185290690537868 0.0695 0.00254302477376844
Firth 4 20 binary0.2 0.5 0 0 0.00290085344902357 0.00638764795325727 0.407988076651876 0.00699796730015359 0.952 0.00213766227454198 0.1352 0.00341937070233691
Firth 1 30 binary0.2 0.5 0 0 0.0139543659686322 0.00693820085252989 0.481532896398984 0.00896341554054875 0.9564 0.0020420342798298 0.1018 0.00302385118681459
Firth 4 30 binary0.2 0.5 0 0 -0.00160151626610129 0.00510571360009917 0.260659610205361 0.00398961827730784 0.9533 0.00210995521279481 0.1714 0.00376858116537245
Firth 1 40 binary0.2 0.5 0 0 0.00844531578306912 0.00607939655289887 0.369624988770211 0.00665378553271624 0.9544 0.00208616010890823 0.1312 0.00337618956813743
Firth 4 40 binary0.2 0.5 0 0 0.000586803082431954 0.00440494079806376 0.194015975178889 0.00293148300310848 0.9505 0.00216909543358516 0.2127 0.00409217191720974
Firth 1 50 binary0.2 0.5 0 0 0.00237149650809072 0.00539994254749858 0.29157025977903 0.00510038970365767 0.9492 0.00219589070766284 0.1589 0.00365582808676776
Firth 4 50 binary0.2 0.5 0 0 -0.0042549403059835 0.00388551030193169 0.150974910390874 0.0023156341224633 0.9551 0.0020708449966137 0.2481 0.00431910164270303
Firth 1 10 continuous 1 0 0 -0.0417125721918653 0.00683071820996608 0.468280392607221 0.0162080578777425 0.9624 0.00190226811990318 0.4237 0.00494144017468592
Firth 4 10 continuous 1 0 0 0.0130045796134392 0.00521979822487537 0.272604807881535 0.00977971369262409 0.9521 0.00213554653426237 0.7534 0.00431031831771158
Firth 1 20 continuous 1 0 0 0.0052098544666681 0.00562018443548974 0.315860286999688 0.0159201052473527 0.9583 0.00199902751356753 0.813 0.00389911528426642
Firth 4 20 continuous 1 0 0 0.00323172345013063 0.00331291079909113 0.109753248285842 0.00229350012709351 0.9535 0.00210565310533335 0.9715 0.0016639636414297
Firth 1 30 continuous 1 0 0 0.00426163453831277 0.00449747382982949 0.202270642758099 0.0149598764994711 0.9536 0.00210349803898173 0.9519 0.00213977545550929
Firth 4 30 continuous 1 0 0 0.0006683535126022 0.00266823991539139 0.0711883696530501 0.00127127271501315 0.9473 0.00223433905215838 0.9973 0.000518913287553907
Firth 1 40 continuous 1 0 0 0.00399952177643877 0.00360373505385641 0.129872072652037 0.00321009194937752 0.951 0.0021586801523153 0.9883 0.00107531902243009
Firth 4 40 continuous 1 0 0 0.00172843406821045 0.00226973057754945 0.051514604754063 0.000865139785960646 0.953 0.00211638843315683 0.9999 9.99949998749882e-05
Firth 1 50 continuous 1 0 0 0.001711646907671 0.00320923616415809 0.10298459811178 0.00270096623113915 0.9513 0.00215240121724552 0.9978 0.00046852534616603
Firth 4 50 continuous 1 0 0 0.000172381149315293 0.00200540434956059 0.0402124741210208 0.000656007148620793 0.953 0.00211638843315683 1 0
Firth 1 10 binary0.05 1 0 0 -0.348753010803191 0.00989466474742684 1.10057466279348 0.0169911513303102 0.9705 0.0016920328011005 0.0023 0.000479031314216513
Firth 4 10 binary0.05 1 0 0 0.0433300109312437 0.0108476819772026 1.17848186042829 0.0142777445905174 0.9891 0.00103832509360027 0.1308 0.00337181494154113
Firth 1 20 binary0.05 1 0 0 -0.218001297045913 0.00976584775936291 1.00114701832179 0.0144050558999405 0.9624 0.00190226811990318 0.0295 0.0016920328011005
Firth 4 20 binary0.05 1 0 0 0.0087127892141772 0.00939292633520291 0.882258337016242 0.0136721373215224 0.9695 0.00171958570591872 0.2078 0.00405732867783718
Firth 1 30 binary0.05 1 0 0 -0.125444477153227 0.00942517668693062 0.903987038691253 0.0124622599479201 0.9618 0.00191678793819243 0.0772 0.00266908523655578
Firth 4 30 binary0.05 1 0 0 0.00814618204279359 0.00806406343938166 0.650292522706426 0.0115521912201124 0.9584 0.0019967333322204 0.2857 0.0045174717486665
Firth 1 40 binary0.05 1 0 0 -0.0594824775774791 0.00895408783160552 0.805214878410935 0.0114683011187863 0.9616 0.00192159933388831 0.1374 0.00344269138901529
Firth 4 40 binary0.05 1 0 0 0.00105425560576123 0.00702386562004741 0.493298659251479 0.0091986024512317 0.9545 0.0020839805661282 0.3467 0.00475919226339933
Firth 1 50 binary0.05 1 0 0 -0.0277598789780834 0.00844266464480597 0.713485195341124 0.010295550611748 0.9649 0.00184032578637588 0.1841 0.00387565723458615
Firth 4 50 binary0.05 1 0 0 -0.00390772664740808 0.00612968844048588 0.375708501021431 0.00668040113341569 0.9589 0.00198521510169553 0.4051 0.00490911387115842
Firth 1 10 binary0.1 1 0 0 -0.248965605025299 0.00985885268569705 1.03385643829207 0.0153274783714517 0.9601 0.0019572427033968 0.0135 0.0011540255629751
Firth 4 10 binary0.1 1 0 1e-04 -0.0146943411922917 0.0100069493109936 1.00140599072199 0.0149997510809126 0.971397139713971 0.00166695877036682 0.173517351735174 0.00378712849959251
Firth 1 20 binary0.1 1 0 0 -0.0959584144572158 0.00923897616787136 0.862709464929515 0.012027909128095 0.9604 0.00195017537672897 0.1039 0.00305130775242354
Firth 4 20 binary0.1 1 0 0 -0.00123672667674213 0.0075547891248052 0.570692841856901 0.0103888959087355 0.9604 0.00195017537672897 0.3021 0.00459168367812941
Firth 1 30 binary0.1 1 0 0 -0.0173105001278874 0.00830807272704132 0.690471353720335 0.0101086203035174 0.9678 0.0017653090381007 0.1954 0.00396508310127291
Firth 4 30 binary0.1 1 0 0 0.00399531169060878 0.00601042698795348 0.361232163058122 0.0059695410221532 0.9551 0.0020708449966137 0.4066 0.00491198982083636
Firth 1 40 binary0.1 1 0 0 -0.00673551928961505 0.00738201370117977 0.544932135937871 0.00872790520282082 0.9677 0.00176795673023974 0.272 0.00444989887525548
Firth 4 40 binary0.1 1 0 0 -0.00448493344224746 0.00519905879171049 0.270295207612284 0.00457964569873404 0.9513 0.00215240121724552 0.5038 0.0049998555979148
Firth 1 50 binary0.1 1 0 0 0.00204782792051907 0.00689518001167877 0.475391724026351 0.00848117956143023 0.9553 0.00206644404714959 0.3452 0.00475433444343159
Firth 4 50 binary0.1 1 0 0 -0.00320919665951955 0.00459047044224687 0.210713415335741 0.00335053873018434 0.9553 0.00206644404714959 0.5953 0.004908338924728
Firth 1 10 binary0.2 1 0 0 -0.135986613837624 0.00959567408319016 0.939169893289992 0.0128425915635025 0.9585 0.00199443601050522 0.0554 0.00228759349535707
Firth 4 10 binary0.2 1 0 0 -0.00259774895538198 0.00857275551043235 0.73485462657907 0.0123771309357596 0.9624 0.00190226811990318 0.2275 0.00419218022036267
Firth 1 20 binary0.2 1 0 0 -0.0216549320053436 0.00810347290919145 0.657066001706957 0.00983956048186843 0.969 0.0017331762749357 0.1992 0.00399398748120221
Firth 4 20 binary0.2 1 0 0 -0.00885961868221448 0.00621841185271293 0.386726283896833 0.00681573411419717 0.9503 0.00217324434889407 0.3974 0.00489360031060977
Firth 1 30 binary0.2 1 0 0 -0.00741848477913025 0.00702918470252917 0.494100000301536 0.00856160525924567 0.9549 0.00207523468552354 0.3156 0.00464754386746376
Firth 4 30 binary0.2 1 0 0 0.00771567283249052 0.0049606966472942 0.246120035360791 0.00408476769995517 0.9529 0.00211852755469453 0.5504 0.00497453354597192
Firth 1 40 binary0.2 1 0 0 -0.00495585456667095 0.00620385763669808 0.384864568409076 0.00718121317295182 0.9488 0.00220405444578849 0.4211 0.00493735546623899
Firth 4 40 binary0.2 1 0 0 -0.00196905800427168 0.00422497524798188 0.178490185234174 0.00271523268225337 0.9519 0.00213977545550929 0.664 0.00472338861412016
Firth 1 50 binary0.2 1 0 0 -0.0027071182303734 0.0054298371552367 0.294809160681469 0.00541990163419094 0.9515 0.00214820273717357 0.5132 0.00499825729629838
Firth 4 50 binary0.2 1 0 0 -0.00264452335043257 0.00381304704483646 0.145385731837346 0.00221289290555407 0.9513 0.00215240121724552 0.7534 0.00431031831771158
Firth 1 10 continuous 1.5 0 0 -0.21990493084696 0.0067616638029057 0.505513432348675 0.0120818601760163 0.9528 0.00212066404694379 0.7486 0.00433817980263612
Firth 4 10 continuous 1.5 0 0 0.0232568932234929 0.00703905346321356 0.495974071388539 0.0207369335262279 0.9579 0.00200817305031215 0.9707 0.00168646108760327
Firth 1 20 continuous 1.5 0 0 -0.0123689058604386 0.00749375429319587 0.561660367546695 0.0240378935526085 0.9603 0.00195253450673733 0.9874 0.00111540306616039
Firth 4 20 continuous 1.5 0 0 0.0106736120124078 0.00462262985377802 0.213779624937025 0.00702459940815632 0.9522 0.00213342822705616 0.9999 9.99949998749882e-05
Firth 1 30 continuous 1.5 0 0 0.0168444542085463 0.007304795997761 0.533830821282064 0.0574996012820849 0.9561 0.00204872618961149 0.9994 0.000244875478560032
Firth 4 30 continuous 1.5 0 0 0.00258703657823782 0.00357323823744972 0.127674239742483 0.00271580083462599 0.9499 0.00218151300706643 1 0
Firth 1 40 continuous 1.5 0 0 0.0117572981667689 0.00575026396296232 0.330760524961969 0.0234463260975798 0.9549 0.00207523468552354 1 0
Firth 4 40 continuous 1.5 0 0 -5.85229370973043e-05 0.00307518411369501 0.0945581199988227 0.00192807172248203 0.9472 0.00223633986683599 1 0
Firth 1 50 continuous 1.5 0 0 0.00238339947948886 0.00465597832148182 0.216765343760036 0.006786328588572 0.9556 0.00205982135147687 1 0
Firth 4 50 continuous 1.5 0 0 -0.000593366413857984 0.00267946028910471 0.0717882469851512 0.00130944515016378 0.9546 0.00208179826111946 1 0
Firth 1 10 binary0.05 1.5 0 0 -0.547640060037377 0.00904123851788979 1.1172678307375 0.020280584372851 0.9851 0.0012115275481804 0.0092 0.000954743944730732
Firth 4 10 binary0.05 1.5 0 0 -0.0462372070734245 0.0106928383998614 1.14539147298041 0.0141186578069817 0.9814 0.0013510751274448 0.2453 0.00430264930014055
Firth 1 20 binary0.05 1.5 0 0 -0.30215620822964 0.00890952830796767 0.88501594118183 0.0142847869710826 0.9788 0.00144050546684141 0.0927 0.00290011568734766
Firth 4 20 binary0.05 1.5 0 0 -0.0136831015542583 0.00902461014101288 0.81454166565268 0.0129674560296214 0.9655 0.00182509588789192 0.424 0.00494190246767376
Firth 1 30 binary0.05 1.5 0 0 -0.160352839999853 0.00874917026132478 0.791116287932241 0.0108717870619544 0.978 0.00146683332386471 0.2316 0.00421854761736785
Firth 4 30 binary0.05 1.5 0 0 -0.00778984271080006 0.0076305419690397 0.582254163891478 0.0102635341805923 0.9551 0.0020708449966137 0.5634 0.00495964151930359
Firth 1 40 binary0.05 1.5 0 0 -0.0747524525066678 0.00854273645175074 0.735298411650399 0.00904199287756577 0.9701 0.00170311449996763 0.3685 0.00482397916662168
Firth 4 40 binary0.05 1.5 0 0 0.0014117448221549 0.00647124861874338 0.418730702820639 0.0075965748687914 0.9535 0.00210565310533335 0.6782 0.00467166736829582
Firth 1 50 binary0.05 1.5 0 0 -0.0510468800198635 0.00797783624518876 0.63900084963907 0.00807137979827031 0.971 0.0016780643611018 0.4642 0.00498716713174925
Firth 4 50 binary0.05 1.5 0 0 0.0048839288009596 0.00574270872377725 0.329777908918521 0.00588990682435291 0.9529 0.00211852755469453 0.7674 0.00422489337143554
Firth 1 10 binary0.1 1.5 0 0 -0.366285218643346 0.00903577487342681 0.950535491801511 0.0157728516283337 0.9816 0.00134392856953039 0.0509 0.00219793516737869
Firth 4 10 binary0.1 1.5 0 1e-04 -0.0264552409509775 0.00969841469194884 0.941104236648792 0.0141989951221248 0.968496849684969 0.00174681862855252 0.356535653565357 0.00478999922123814
Firth 1 20 binary0.1 1.5 0 0 -0.14778156597085 0.00861906081466335 0.764647196300145 0.00969513752349647 0.9745 0.001576380347505 0.2733 0.00445653576222608
Firth 4 20 binary0.1 1.5 0 0 0.0014961922665645 0.00729270541534078 0.53178457778843 0.00956531130453998 0.9533 0.00210995521279481 0.6034 0.00489191618897953
Firth 1 30 binary0.1 1.5 0 0 -0.0656370524564033 0.00802092026958943 0.647595507204315 0.00834499089838718 0.9716 0.00166112732805165 0.4589 0.00498307926888586
Firth 4 30 binary0.1 1.5 0 0 -0.000665407681574134 0.00584998961328915 0.342190005144816 0.00599053295899779 0.9528 0.00212066404694379 0.7633 0.00425056596231608
Firth 1 40 binary0.1 1.5 0 0 -0.0173248763655145 0.00749741913768738 0.56235687730897 0.00833127413965047 0.9674 0.00177587274318854 0.6059 0.00488656515356134
Firth 4 40 binary0.1 1.5 0 0 0.00186539714318455 0.00501520482514793 0.251501121808935 0.00409657785769007 0.9518 0.00214188608473934 0.8666 0.0034000652934907
Firth 1 50 binary0.1 1.5 0 0 0.00634121685212439 0.00691468758588016 0.478121442230008 0.00802312710681718 0.9619 0.0019143769221342 0.7269 0.00445551781502442
Firth 4 50 binary0.1 1.5 0 0 -0.00208703303159942 0.00444529030981114 0.197590654485945 0.0031149942023003 0.9538 0.00209917983984222 0.9259 0.00261933560278174
Firth 1 10 binary0.2 1.5 0 0 -0.226509535284341 0.0088593618886242 0.83611101201774 0.0117262193766311 0.9759 0.00153359675273522 0.1526 0.00359601501665385
Firth 4 10 binary0.2 1.5 0 0 0.00362812372355659 0.00862288655630793 0.743480534738757 0.0120368799261003 0.9579 0.00200817305031215 0.463 0.00498629120689917
Firth 1 20 binary0.2 1.5 0 0 -0.0445547023886131 0.00813824002494869 0.664228397591014 0.0083889161488709 0.9721 0.00164686338231196 0.459 0.00498316164698678
Firth 4 20 binary0.2 1.5 0 0 -0.000673659901487808 0.00615296346675803 0.378552189090833 0.00684529261425413 0.9539 0.00209701669044383 0.7412 0.00437975524430304
Firth 1 30 binary0.2 1.5 0 0 0.00145572331874519 0.00729058641081414 0.531475468615647 0.00831626918744671 0.9657 0.00181998653841175 0.6642 0.00472269372286622
Firth 4 30 binary0.2 1.5 0 0 -0.0044628332274092 0.00494724315760018 0.244747590269773 0.0039139238540576 0.9516 0.00214609971809327 0.8876 0.00315857942752751
Firth 1 40 binary0.2 1.5 0 0 0.00524524468253527 0.00647893616346605 0.419751674080651 0.00750887561183165 0.96 0.00195959179422654 0.7962 0.00402821995427261
Firth 4 40 binary0.2 1.5 0 0 -0.00197752033366604 0.00433054837462398 0.187521649187029 0.00309851811321196 0.9514 0.00215030323442997 0.9539 0.00209701669044383
Firth 1 50 binary0.2 1.5 0 0 0.000333446742491726 0.00585864583517868 0.343203097676271 0.00680200221792114 0.9539 0.00209701669044383 0.8769 0.00328551959361073
Firth 4 50 binary0.2 1.5 0 0 0.000147285279151075 0.00384756442426284 0.148022737929484 0.00233812942076558 0.9522 0.00213342822705616 0.9844 0.00123921910895531
Firth 1 10 continuous 0 1 3e-04 0.00572934131310827 0.00609503046249078 0.371378191153434 0.0119529340596574 0.96518955686706 0.00183326917852974 0.0348104431329399 0.00183326917852974
Firth 4 10 continuous 0 1 0 0.00228283429295008 0.0037587552476583 0.141273493209386 0.00264107261278048 0.9563 0.00204426783959441 0.0437 0.00204426783959441
Firth 1 20 continuous 0 1 0 -0.0022933376592667 0.00362711371657915 0.131551642573672 0.00322678405086029 0.9555 0.00206203176503176 0.0445 0.00206203176503176
Firth 4 20 continuous 0 1 0 -0.00431781566056184 0.00256783893848252 0.0659500178751347 0.00103713367360601 0.9495 0.00218974313562116 0.0505 0.00218974313562116
Firth 1 30 continuous 0 1 0 -0.00306545368148058 0.00274713564237908 0.0754693926283305 0.00133579308925481 0.9547 0.00207961318518613 0.0453 0.00207961318518613
Firth 4 30 continuous 0 1 0 9.62574225584779e-05 0.00209727975015618 0.0439814341872928 0.000681500345344558 0.9485 0.00221015270965605 0.0515 0.00221015270965605
Firth 1 40 continuous 0 1 0 0.00446105187180665 0.0023358952001928 0.0545785084402545 0.000906032628682161 0.956 0.00205095099892708 0.044 0.00205095099892708
Firth 4 40 continuous 0 1 0 -0.00144381280347263 0.00178137298153508 0.0317318082991439 0.000468240416062907 0.952 0.00213766227454198 0.048 0.00213766227454198
Firth 1 50 continuous 0 1 0 0.00284708522636075 0.00212219179719938 0.0450405824372651 0.000726285980711225 0.9511 0.00215658966889856 0.0489 0.00215658966889856
Firth 4 50 continuous 0 1 0 0.00046683139867989 0.00161059858390801 0.0259379018886213 0.000368815511428313 0.9494 0.00219179469841498 0.0506 0.00219179469841498
Firth 1 10 binary0.05 0 1 3e-04 0.0156447376463299 0.0135726599737631 1.8416788770549 0.0532188382995915 0.994298289486846 0.000753053934393974 0.00570171051315395 0.000753053934393975
Firth 4 10 binary0.05 0 1 0.0198 0.319062286674878 0.0104638828704711 1.17494011394693 0.0201003575844244 0.972658641093654 0.00164714913884717 0.0273413589063456 0.00164714913884717
Firth 1 20 binary0.05 0 1 0 -0.000435814434607289 0.0116217333205496 1.35051197898857 0.0168768490385607 0.9929 0.00083961836568765 0.0071 0.00083961836568765
Firth 4 20 binary0.05 0 1 0.0066 0.150711874756154 0.00968208689858912 0.953861368261134 0.0142106738783628 0.970706663982283 0.00169186748629103 0.0292933360177169 0.00169186748629103
Firth 1 30 binary0.05 0 1 0 0.0153854626824847 0.0108619629301132 1.17994111717479 0.0147575537352929 0.9868 0.00114130451677017 0.0132 0.00114130451677017
Firth 4 30 binary0.05 0 1 0.0015 0.0614710478640922 0.00884094981223896 0.784152027253474 0.0111204483704242 0.968452679018528 0.00174922795818926 0.0315473209814722 0.00174922795818926
Firth 1 40 binary0.05 0 1 0 -0.00270125663509157 0.0103214130703652 1.0652164429107 0.0145013778902995 0.9785 0.00145043958853859 0.0215 0.00145043958853859
Firth 4 40 binary0.05 0 1 1e-04 0.0178123311101923 0.00823508360547973 0.678347665828011 0.0101302974712174 0.967096709670967 0.00178392393893844 0.0329032903290329 0.00178392393893843
Firth 1 50 binary0.05 0 1 0 -0.00184038498429711 0.0095985091211837 0.921225029134008 0.0140117785157539 0.9716 0.00166112732805165 0.0284 0.00166112732805165
Firth 4 50 binary0.05 0 1 0 0.0127450203734393 0.00768884990584706 0.59128744587789 0.00933705060624042 0.9605 0.00194781287602275 0.0395 0.00194781287602275
Firth 1 10 binary0.1 0 1 6e-04 -0.00747469823532111 0.0131191828676473 1.71998067154759 0.0348621784451456 0.992695617370422 0.00085178529296357 0.00730438262957775 0.000851785292963569
Firth 4 10 binary0.1 0 1 0.007 0.141201482832833 0.0104485892291632 1.10391674335357 0.0207565969745624 0.972809667673716 0.00163209927755316 0.027190332326284 0.00163209927755316
Firth 1 20 binary0.1 0 1 0 0.0101933320229086 0.0109252556087073 1.19359664396353 0.0180019941246592 0.9775 0.00148302899499639 0.0225 0.00148302899499639
Firth 4 20 binary0.1 0 1 1e-04 0.0193759648518413 0.00872326383959632 0.761176557501995 0.0112328541201178 0.965196519651965 0.00183290909920445 0.0348034803480348 0.00183290909920445
Firth 1 30 binary0.1 0 1 0 -0.00477943710003077 0.00937790434788968 0.879385797510716 0.0141222286216548 0.9689 0.00173587989215844 0.0311 0.00173587989215844
Firth 4 30 binary0.1 0 1 0 -0.000457654205772719 0.00732994329852073 0.537227168973902 0.00912505976522813 0.9575 0.00201726919373692 0.0425 0.00201726919373692
Firth 1 40 binary0.1 0 1 0 0.00809682540055967 0.00845610109774837 0.715050510689204 0.0124613473893135 0.9584 0.0019967333322204 0.0416 0.0019967333322204
Firth 4 40 binary0.1 0 1 0 -0.0183798928787873 0.00650100916055237 0.422926758397989 0.00800600556842388 0.954 0.00209485083001153 0.046 0.00209485083001153
Firth 1 50 binary0.1 0 1 0 -0.000650043646333134 0.00755299752620325 0.570421091093436 0.0107046568841731 0.958 0.0020058913230781 0.042 0.0020058913230781
Firth 4 50 binary0.1 0 1 0 -0.0100422345681595 0.00574746034998279 0.330400817920888 0.00609443825335067 0.9541 0.00209268225012781 0.0459 0.00209268225012781
Firth 1 10 binary0.2 0 1 7e-04 -0.000307700221615797 0.0123720426201525 1.52944994111936 0.0354772700287831 0.983388371860302 0.00127855875647944 0.0166116281396978 0.00127855875647944
Firth 4 10 binary0.2 0 1 7e-04 0.0108150269199349 0.00949339694390195 0.900641823467873 0.0149454681733912 0.966776743720604 0.00179281819773283 0.0332232562793956 0.00179281819773283
Firth 1 20 binary0.2 0 1 0 -0.0150803525456254 0.00944609719796302 0.892425711014276 0.0170388937097642 0.9611 0.00193356639399841 0.0389 0.00193356639399841
Firth 4 20 binary0.2 0 1 0 -0.00811179213692684 0.00690099839174813 0.476255965421973 0.00860977691263866 0.958 0.0020058913230781 0.042 0.0020058913230781
Firth 1 30 binary0.2 0 1 0 -0.0108641287154106 0.00747482506831522 0.558792254302077 0.010538450831625 0.9549 0.00207523468552354 0.0451 0.00207523468552354
Firth 4 30 binary0.2 0 1 0 0.00356604780658871 0.0055285383741768 0.305629517507858 0.00520040501921891 0.9549 0.00207523468552354 0.0451 0.00207523468552354
Firth 1 40 binary0.2 0 1 0 0.00588667974025356 0.00640614054505919 0.410379981192195 0.00761069020318254 0.9552 0.00206864593393843 0.0448 0.00206864593393843
Firth 4 40 binary0.2 0 1 0 -0.00213908528428799 0.00478037777902837 0.228501840776425 0.00370719334468232 0.954 0.00209485083001153 0.046 0.00209485083001153
