method ConCaseRatio nmatch exptype beta ncov pfail bias bias.SE MSE MSE.se cover cover.se test.rej test.rej.se
Firth 1 50 binary0.05 0.5 5 0.0022 -0.00666838102620703 0.00981396110845919 0.960967575538327 0.0156058766447546 0.963619963920625 0.00187440186368513 0.0664461815995189 0.00249334826755501
Firth 4 50 binary0.05 0.5 5 0 0.00284565303980324 0.00698072375236204 0.487264408305034 0.00866175639295016 0.9543 0.00208833689810816 0.1331 0.00339682778486046
Firth 1 10 binary0.1 0.5 5 0.0984 -0.157064309041887 0.0208834678212171 3.9562840397567 0.106921403107809 0.98879769299024 0.00110841018066227 0.00887311446317657 0.000987633287248901
Firth 4 10 binary0.1 0.5 5 0.01 0.0925749752344064 0.0129344087580569 1.66466223332268 0.0372207233797159 0.964545454545455 0.00185857338199988 0.0671717171717172 0.00251580213093401
Firth 1 20 binary0.1 0.5 5 0.0094 0.00873193760050497 0.014270998810007 2.01734248341813 0.0510982710809464 0.966081162931557 0.00181877142414146 0.0493640218049667 0.00217652284192607
Firth 4 20 binary0.1 0.5 5 3e-04 0.00655022265308547 0.00863492695607425 0.745364292930035 0.0129634135500593 0.95368610583175 0.00210195556629608 0.105431629488847 0.00307154853817159
Firth 1 30 binary0.1 0.5 5 5e-04 0.00909074879856649 0.0106871850750456 1.14155659444751 0.0254933068158842 0.957978989494747 0.002006872763102 0.0695347673836918 0.00254424938898203
Firth 4 30 binary0.1 0.5 5 0 0.00375426977967376 0.00688500402088525 0.473999494937272 0.00844143131234592 0.9524 0.00212918388120895 0.1337 0.00340329707783496
Firth 1 40 binary0.1 0.5 5 2e-04 0.0231109689063847 0.00862511285695791 0.744236657121014 0.0137996168230617 0.95869173834767 0.00199022137295879 0.0882176435287057 0.00283639526820898
Firth 4 40 binary0.1 0.5 5 0 5.95011507070247e-05 0.00587931444036092 0.345628820088463 0.00632244697103743 0.9513 0.00215240121724552 0.1569 0.00363706461311866
Firth 1 50 binary0.1 0.5 5 0 0.0197297882257528 0.00761086448982714 0.579583922110267 0.0107284944812378 0.9549 0.00207523468552354 0.1087 0.00311262445534311
Firth 4 50 binary0.1 0.5 5 0 -0.000897972445171359 0.00509211880143766 0.259271615560173 0.00419914118516747 0.9526 0.00212492917529032 0.1783 0.00382765084614571
Firth 1 10 binary0.2 0.5 5 0.0242 -0.129033959342241 0.0168128804044877 2.77468971137818 0.0640492303087705 0.988317278130765 0.00108777683474016 0.0127075220332035 0.00113389526804153
Firth 4 10 binary0.2 0.5 5 3e-04 0.0235608798200418 0.0110112555984232 1.21254762259653 0.0303792068793512 0.956386916074822 0.0020426331017997 0.080924277283185 0.00272759707410708
Firth 1 20 binary0.2 0.5 5 9e-04 0.0364181296851177 0.0117794404955138 1.38749091185939 0.0401380366590677 0.960564508057252 0.00194716349927833 0.0691622460214193 0.00253844091692697
Firth 4 20 binary0.2 0.5 5 0 0.00520894688179882 0.00667787880441385 0.445923192326685 0.0078895370186386 0.9526 0.00212492917529032 0.1239 0.00329467433899012
Firth 1 30 binary0.2 0.5 5 0 0.0245485216941123 0.0083372574414618 0.695631736507823 0.0169281157070123 0.9525 0.00212705782714058 0.0923 0.00289448976505359
Firth 4 30 binary0.2 0.5 5 0 -0.00627233045713674 0.00531904210682956 0.282933139262689 0.00464347693606223 0.9508 0.00216285367050108 0.1678 0.00373688586927672
Firth 1 40 binary0.2 0.5 5 0 0.0158112081499201 0.00681231992145196 0.464280613722562 0.00850257210444229 0.9492 0.00219589070766284 0.1236 0.00329124657234915
Firth 4 40 binary0.2 0.5 5 0 0.00350125602569434 0.00452321950806665 0.204586946460585 0.00311322288363488 0.9513 0.00215240121724552 0.2076 0.00405588757240632
Firth 1 50 binary0.2 0.5 5 0 0.0112437150321991 0.00576758817022564 0.332743889067692 0.00610767344839352 0.9545 0.0020839805661282 0.146 0.00353106216314581
Firth 4 50 binary0.2 0.5 5 0 -0.00656325842344294 0.00405679338502919 0.164602344476731 0.00249035436885878 0.9488 0.00220405444578849 0.2402 0.00427204822070163
Firth 1 10 continuous 1 5 0.0114 -0.400236821228613 0.004952446229948 0.402636176451486 0.00710325682698785 0.976330163868096 0.00152892321904345 0.0746510216467732 0.00264338456447059
Firth 4 10 continuous 1 5 8e-04 0.0419740910279335 0.0061185139638689 0.375787029660073 0.0123652906757309 0.966273018414732 0.00180597798298361 0.659327461969576 0.00474125084274988
Firth 1 20 continuous 1 5 0.0011 -0.0185646734051274 0.00559744328624984 0.31328238407036 0.010010953741439 0.966362999299229 0.00180392207059595 0.658123936329963 0.00474599399291979
Firth 4 20 continuous 1 5 0 0.0168452945535522 0.00381326450526251 0.145679084833358 0.00719964138049602 0.9529 0.00211852755469453 0.9594 0.00197361698411825
Firth 1 30 continuous 1 5 7e-04 0.0384070632846859 0.00547135517283857 0.300592890964209 0.0135734401522948 0.961372961072751 0.00192771894977995 0.895827078955269 0.00305591711228429
Firth 4 30 continuous 1 5 0 0.00759636736329373 0.00281373578119659 0.0792208781519315 0.00148187555645825 0.9524 0.00212918388120895 0.9954 0.0006766712643522
Firth 1 40 continuous 1 5 2e-04 0.0315940492825093 0.00445189967044699 0.1991328324753 0.00821985777746804 0.956391278255651 0.00204243345548914 0.973494698939788 0.001606484723309
Firth 4 40 continuous 1 5 0 0.00661414973151906 0.00242493695760755 0.0588410591411322 0.00106313346546814 0.9474 0.00223233599621562 0.9997 0.000173179098045915
Firth 1 50 continuous 1 5 0 0.0182158986290005 0.00364047256717924 0.132848971046195 0.00733464934255332 0.9591 0.0019805855194866 0.9947 0.000726079196782277
Firth 4 50 continuous 1 5 0 0.000425230860184224 0.00207528576867184 0.0430639842267814 0.000695434257871308 0.9478 0.00222430123859157 1 0
Firth 1 10 binary0.05 1 5 0.2147 -0.346300663385885 0.0238866660558453 4.6000618949103 0.122296021225752 0.98357315675538 0.00143437461789415 0.0120972876607666 0.00123362537528114
Firth 4 10 binary0.05 1 5 0.0644 0.108235402860447 0.0146977129878159 2.03260788839292 0.0458563785010992 0.975309961522018 0.00160430562715209 0.111051731509192 0.00324829755189975
Firth 1 20 binary0.05 1 5 0.0436 -0.147230839655888 0.0157832518741314 2.40392579300988 0.10798099106181 0.970723546633208 0.00172380140518276 0.0551024675867838 0.00233323293204178
Firth 4 20 binary0.05 1 5 0.0044 0.0157146642230041 0.0103237477339044 1.0612485338773 0.0176527813996895 0.962032944957814 0.00191538456942086 0.186922458818803 0.00390709778974157
Firth 1 30 binary0.05 1 5 0.0102 -0.0725882449350874 0.0119521752730529 1.41909997802348 0.0297196425322431 0.96706405334411 0.00179386175479868 0.0983026874115983 0.0029925358254708
Firth 4 30 binary0.05 1 5 1e-04 -0.00174528040501307 0.00846913414659611 0.717121925467708 0.0124649833449105 0.956395639563956 0.00204223384816964 0.262426242624262 0.004399750761272
Firth 1 40 binary0.05 1 5 0.0015 -0.0301931406291305 0.0103079282428992 1.06174541819407 0.0175972260402863 0.96384576865298 0.00186813950444949 0.1457185778668 0.00353088772766082
Firth 4 40 binary0.05 1 5 1e-04 -0.00271802487129626 0.00717125793529093 0.514173937523183 0.00945048018552197 0.956195619561956 0.00204669845524566 0.329332933293329 0.00469994512548735
Firth 1 50 binary0.05 1 5 3e-04 -0.00499563389498706 0.00917150475733468 0.840853485498083 0.0134428060780511 0.968590577173152 0.00174447701574735 0.182754826447934 0.00386523375688853
Firth 4 50 binary0.05 1 5 0 0.0128570210431537 0.0062338431920108 0.388734451614954 0.00694460448361939 0.9574 0.00201953559017909 0.4022 0.00490341880732209
Firth 1 10 binary0.1 1 5 0.0569 -0.330227703444298 0.0183640783866647 3.28921764229256 0.0687058421318905 0.986321705015375 0.00119604193095305 0.0133601951012618 0.00118224325249098
Firth 4 10 binary0.1 1 5 0.0048 0.0615749795178476 0.0130469744400044 1.69768594492403 0.0468100713856067 0.96322347266881 0.00188666026998547 0.151426848874598 0.0035932786922111
Firth 1 20 binary0.1 1 5 0.0038 -0.0151575286430725 0.0134220728217182 1.79472420947521 0.0484508408576727 0.965870307167236 0.00181908221871378 0.103292511543867 0.00304920447369273
Firth 4 20 binary0.1 1 5 0 0.00310434848254709 0.00817468809163012 0.668198065408497 0.0124993443466634 0.9539 0.00209701669044383 0.2781 0.00448062930847889
Firth 1 30 binary0.1 1 5 1e-04 0.0213686182153673 0.0100531214486632 1.01090699595843 0.0231327894738307 0.962496249624962 0.00190002182002631 0.181918191819182 0.00385796380476982
Firth 4 30 binary0.1 1 5 0 -0.00064446575817188 0.00634338303547614 0.402345260175444 0.00682594083431931 0.9514 0.00215030323442997 0.3865 0.0048694737908731
Firth 1 40 binary0.1 1 5 0 0.0283286512624679 0.00844334728488434 0.713632356100618 0.0127440917842132 0.9585 0.00199443601050522 0.2589 0.00438030581124195
Firth 4 40 binary0.1 1 5 0 0.00406189058091404 0.00536705592881701 0.288040587096246 0.00501132120845125 0.9531 0.00211424667434999 0.4861 0.00499806752655464
Firth 1 50 binary0.1 1 5 0 0.0151818173053019 0.00729480027736142 0.532318384331528 0.0100998985273239 0.9552 0.00206864593393843 0.3185 0.00465894569618492
Firth 4 50 binary0.1 1 5 0 0.0025915783608946 0.00470155337689685 0.221030653232347 0.00347815361135912 0.953 0.00211638843315683 0.5808 0.00493428171064442
Firth 1 10 binary0.2 1 5 0.0168 -0.234772144473935 0.0152118112589761 2.33000351250743 0.0495411734343419 0.981489015459723 0.00135936644619144 0.0221724979658259 0.00148496938775358
Firth 4 10 binary0.2 1 5 5e-04 0.0448857507640181 0.0107919757939484 1.1659833455441 0.0304067083141777 0.958279139569785 0.00200000575875053 0.197398699349675 0.0039813528944202
Firth 1 20 binary0.2 1 5 0.0013 0.0700989266975502 0.0118523440668252 1.40772776546993 0.049014841783971 0.961650145188745 0.00192164379479062 0.165214779212977 0.00371615909026482
Firth 4 20 binary0.2 1 5 0 0.00418259188600504 0.00654841124880467 0.428791511219715 0.00797489667306418 0.954 0.00209485083001153 0.3675 0.00482124205988457
Firth 1 30 binary0.2 1 5 0 0.0601138361144564 0.00877351641932504 0.773282602303694 0.0275738058330512 0.9561 0.00204872618961149 0.2879 0.00452784264302548
Firth 4 30 binary0.2 1 5 0 0.0073142781895523 0.00516399569769547 0.266695347472042 0.00450537921482889 0.9497 0.0021856328602947 0.5237 0.00499437994149424
Firth 1 40 binary0.2 1 5 0 0.022974478254162 0.00688314357132252 0.474257103220013 0.0106678087973091 0.9521 0.00213554653426237 0.3729 0.00483575836865326
Firth 4 40 binary0.2 1 5 0 -0.00490923039085051 0.00437538732994687 0.191445099399339 0.00288528874322313 0.9517 0.00214399416976819 0.6422 0.00479352855420722
Firth 1 50 binary0.2 1 5 0 0.00942427704979242 0.00584524017951342 0.341722977727137 0.00744062874521567 0.9536 0.00210349803898173 0.4707 0.00499140771726774
Firth 4 50 binary0.2 1 5 0 0.00250250728340353 0.00385571345357622 0.148656658377354 0.00225989771709501 0.9537 0.00210134028657902 0.744 0.00436421814303547
Firth 1 10 continuous 1.5 5 0.0074 -0.834291675339178 0.00374316357489991 0.835104489508692 0.00682800368211119 0.968970380818054 0.00174042910895948 0.133084827725166 0.00340930173777017
Firth 4 10 continuous 1.5 5 0.0011 -0.0732311556550064 0.00628282734404579 0.399628309476243 0.0113298352230924 0.964160576634298 0.00185991965985277 0.921313444789268 0.0026939712978183
Firth 1 20 continuous 1.5 5 7e-04 -0.313491107941568 0.00478245920426204 0.326812859834415 0.00532961041585875 0.96527569298509 0.001831447758564 0.898929250475333 0.00301527936488026
Firth 4 20 continuous 1.5 5 1e-04 0.034653686218651 0.00549305728474292 0.302877313946548 0.0142222919134643 0.958595859585959 0.00199233046835385 0.999899989999 0.00010000499987492
Firth 1 30 continuous 1.5 5 0.0012 -0.0495785055463417 0.00612335434287287 0.3769252712067 0.0119492450313664 0.965458550260312 0.00182724941030111 0.994193031637966 0.00076027519365805
Firth 4 30 continuous 1.5 5 0 0.00812021056351609 0.00394150522848295 0.155405037017713 0.00839783224424102 0.955 0.00207304124416279 1 0
Firth 1 40 continuous 1.5 5 6e-04 0.0291256087662737 0.00629046889125234 0.396271299812039 0.0150024735714756 0.963478086852111 0.00187641116285902 0.999899939963978 0.000100055029890964
Firth 4 40 continuous 1.5 5 0 0.00109389435058918 0.00318015195889455 0.101124748054978 0.00209050483145297 0.9504 0.00217117111255654 1 0
Firth 1 50 continuous 1.5 5 3e-04 0.0279904634603721 0.00574074935819924 0.330213673168601 0.0122456474857682 0.955586676002801 0.00206042511884635 1 0
Firth 4 50 continuous 1.5 5 0 0.00574020506900698 0.00282493359922701 0.0798274681048112 0.00152092693506367 0.9517 0.00214399416976819 1 0
Firth 1 10 binary0.05 1.5 5 0.1344 -0.621550108509131 0.0210992389382156 4.23933912143362 0.119897253020866 0.980707024029575 0.00147846357999582 0.0115526802218115 0.00114857541562856
Firth 4 10 binary0.05 1.5 5 0.0426 0.051541885164077 0.0149052334043727 2.12945151964236 0.0491693311255077 0.972320869020263 0.00167661874513525 0.207854606225193 0.00414701461246092
Firth 1 20 binary0.05 1.5 5 0.0182 -0.202354894136165 0.0142832384385118 2.04372251134134 0.0514706868787114 0.971175392136891 0.00168856982775815 0.109594622122632 0.00315265897282654
Firth 4 20 binary0.05 1.5 5 0.0017 0.00663807303949813 0.00988612913300715 0.975640316472383 0.0165626506293398 0.962436141440449 0.00190300760731213 0.386256636281679 0.00487304976013423
Firth 1 30 binary0.05 1.5 5 0.0021 -0.0833242014433261 0.0109201154265259 1.19680865557222 0.0231404952991265 0.970137288305441 0.00170387491115917 0.230684437318369 0.00421713880672067
Firth 4 30 binary0.05 1.5 5 1e-04 0.0142026047610507 0.00816378170224976 0.666541736138514 0.011762874436342 0.954895489548955 0.00207543732808581 0.537953795379538 0.00498582358144643
Firth 1 40 binary0.05 1.5 5 2e-04 -0.0510502914120482 0.00962795461453327 0.929303140318201 0.0159867601723117 0.967293458691738 0.00177885221686152 0.335567113422685 0.00472235563143302
Firth 4 40 binary0.05 1.5 5 0 0.0244325982292742 0.00679806101583029 0.462687073972176 0.00850966757311194 0.953 0.00211638843315683 0.6572 0.0047464529914453
Firth 1 50 binary0.05 1.5 5 0 -0.00657970066897349 0.00884921804345835 0.783051583607601 0.0114248623882936 0.9659 0.00181486060070739 0.4448 0.00496943618532324
Firth 4 50 binary0.05 1.5 5 0 0.00526306238771978 0.00596921853612034 0.356307767575392 0.00649722679323954 0.9537 0.00210134028657902 0.7494 0.00433358558240171
Firth 1 10 binary0.1 1.5 5 0.0323 -0.502573639660423 0.0160988164035137 2.76032746699346 0.0633621447536323 0.98015914022941 0.00141761457724227 0.0217009403740829 0.00148116937654594
Firth 4 10 binary0.1 1.5 5 0.0023 0.0769365755410032 0.0132100040617456 1.74677320879386 0.0540016532900107 0.962413551167686 0.00190412969684961 0.30159366543049 0.00459478512621517
Firth 1 20 binary0.1 1.5 5 0.0024 0.0171894881264463 0.0132843718098897 1.76062895897637 0.0518095318836777 0.968524458700882 0.00174808956320748 0.226643945469126 0.00419163623176559
Firth 4 20 binary0.1 1.5 5 0 0.0226391746373327 0.00797400273870937 0.636296144278023 0.0124872851530423 0.9525 0.00212705782714058 0.5651 0.00495743875403418
Firth 1 30 binary0.1 1.5 5 1e-04 0.0264480889567281 0.0100810969429116 1.01678140010214 0.0265360181884678 0.965696569656966 0.00182016532247859 0.41004100410041 0.00491865400505015
Firth 4 30 binary0.1 1.5 5 0 0.00106080227704176 0.00611954309576627 0.374451753503175 0.00610427708932743 0.9551 0.0020708449966137 0.7307 0.00443596111344543
Firth 1 40 binary0.1 1.5 5 0 0.0328288732702067 0.00843888880638343 0.713154962940941 0.0149250606683908 0.9666 0.00179678713263425 0.5563 0.0049682019886474
Firth 4 40 binary0.1 1.5 5 0 0.00455837195037728 0.00523107794924099 0.273635179688681 0.00431945393231604 0.9537 0.00210134028657902 0.8433 0.0036351768870304
Firth 1 50 binary0.1 1.5 5 0 0.0157493065556669 0.0075340672831867 0.567812976763001 0.0101280818784719 0.9574 0.00201953559017909 0.6716 0.00469631174433725
Firth 4 50 binary0.1 1.5 5 0 -0.000162603315801003 0.00461720764452936 0.213164772160409 0.00339240163588992 0.9498 0.00218357413430367 0.915 0.00278881695347687
Firth 1 10 binary0.2 1.5 5 0.0142 -0.439437436280161 0.0132056310411087 1.91205458950269 0.0438298773354858 0.977683100020288 0.00148772129907642 0.0362142422398052 0.00188163570907114
Firth 4 10 binary0.2 1.5 5 1e-04 0.0673324202125782 0.0110225129749748 1.219248586062 0.0351896086648658 0.964696469646965 0.00184555133110308 0.381338133813381 0.00485739596706599
Firth 1 20 binary0.2 1.5 5 0.0013 0.0771295582605028 0.0115995706979676 1.34956567196367 0.0424767365455511 0.969159907880244 0.00172996783470153 0.35556223090017 0.00478994778316439
Firth 4 20 binary0.2 1.5 5 0 0.0189051566778669 0.00674037825334785 0.454638962232065 0.00889431208172142 0.9526 0.00212492917529032 0.7061 0.00455546693545239
Firth 1 30 binary0.2 1.5 5 2e-04 0.0528448927303351 0.00925801717056412 0.85964426934649 0.0323413374200593 0.959891978395679 0.00196232182939579 0.572914582916583 0.00494704366344301
Firth 4 30 binary0.2 1.5 5 0 0.0153869740132186 0.00522359072283792 0.273068473466429 0.00469999762381682 0.95 0.00217944947177034 0.8771 0.00328322387296389
Firth 1 40 binary0.2 1.5 5 0 0.0415661871270217 0.00742973009547429 0.553681439938946 0.016879333527713 0.9541 0.00209268225012781 0.7387 0.00439343043645851
Firth 4 40 binary0.2 1.5 5 0 -0.000102948427158649 0.00441693169585422 0.19507335737119 0.0030149061286604 0.9496 0.00218768919181862 0.9447 0.00228564892317259
Firth 1 50 binary0.2 1.5 5 0 0.0323251270920576 0.00647861151078494 0.42072701251116 0.0102746398604592 0.9519 0.00213977545550929 0.8434 0.00363423224354196
Firth 4 50 binary0.2 1.5 5 0 0.00585215398880272 0.00395074011764191 0.156102114130283 0.00242840431809474 0.9497 0.0021856328602947 0.9794 0.00142040980002251
logF11 1 10 continuous 0 0 0 0.00282985682164028 0.00621421167022714 0.386133658486822 0.00855733527048033 0.9438 0.00230307533528541 0.0562 0.00230307533528541
logF11 4 10 continuous 0 0 0 0.00150648385917829 0.00383232659630169 0.14685485417369 0.00258008628023279 0.9493 0.00219384388687983 0.0507 0.00219384388687983
logF11 1 20 continuous 0 0 0 -0.000762564523159161 0.00372802388541113 0.138968304244521 0.00315399193069035 0.9488 0.00220405444578849 0.0512 0.00220405444578849
logF11 4 20 continuous 0 0 0 -0.00182950464329276 0.00257987467929441 0.0665542249425237 0.00100048773700178 0.9491 0.00219793516737869 0.0509 0.00219793516737869
logF11 1 30 continuous 0 0 0 0.0021753696449355 0.00288444927278204 0.0831968882580129 0.00145740331754674 0.9493 0.00219384388687983 0.0507 0.00219384388687983
logF11 4 30 continuous 0 0 0 -0.00124692768630082 0.00208447620349718 0.0434476202170719 0.00064071435521296 0.9516 0.00214609971809327 0.0484 0.00214609971809327
logF11 1 40 continuous 0 0 0 0.00104253264340767 0.00244073806355379 0.0595671526208204 0.000980200329550684 0.9483 0.00221420662992414 0.0517 0.00221420662992414
logF11 4 40 continuous 0 0 0 -0.00202448433090955 0.00179660199318041 0.0322786579770825 0.000468575498483122 0.9522 0.00213342822705616 0.0478 0.00213342822705616
logF11 1 50 continuous 0 0 0 -0.000110929390686619 0.00213242842036088 0.0454679747339898 0.000732232968216743 0.9491 0.00219793516737869 0.0509 0.00219793516737869
logF11 4 50 continuous 0 0 0 -0.00248400270504701 0.00161203843271737 0.025990250687109 0.000384472984036242 0.9503 0.00217324434889407 0.0497 0.00217324434889407
logF11 1 10 binary0.05 0 0 0 0.00811735996302536 0.00868137686650427 0.753653568211319 0.008845954139768 1 0 0 0
logF11 4 10 binary0.05 0 0 0 -0.0869460214120978 0.00976542023382318 0.961098570638733 0.0125495401659349 0.9852 0.00120751645951515 0.0148 0.00120751645951515
logF11 1 20 binary0.05 0 0 0 0.0180548320538106 0.0100627148277048 1.01280701576798 0.0112477153614637 0.9979 0.000457776146167534 0.0021 0.000457776146167535
logF11 4 20 binary0.05 0 0 0 -0.139948249686347 0.00951980401130511 0.925761570058479 0.0114675364844961 0.9852 0.00120751645951515 0.0148 0.00120751645951515
logF11 1 30 binary0.05 0 0 0 -0.0176734837389585 0.0102783075794687 1.05664277540244 0.0127595193184179 0.9947 0.000726079196782277 0.0053 0.000726079196782279
logF11 4 30 binary0.05 0 0 0 -0.139499333120673 0.00892987460054598 0.81680692509546 0.0112190881372629 0.9783 0.0014570212764404 0.0217 0.0014570212764404
logF11 1 40 binary0.05 0 0 0 -0.0084414486988384 0.00993112084593 0.986244243459546 0.0133895938793506 0.986 0.00117490425141796 0.014 0.00117490425141796
logF11 4 40 binary0.05 0 0 0 -0.156681009868928 0.00825555508386768 0.706022682091541 0.0107800507179963 0.9714 0.00166679452842874 0.0286 0.00166679452842874
logF11 1 50 binary0.05 0 0 0 0.00699747232794543 0.00943494296794975 0.890141434554834 0.0132574837501728 0.9773 0.00148945325539273 0.0227 0.00148945325539273
logF11 4 50 binary0.05 0 0 0 -0.124174135295844 0.0077065217104894 0.609264594142046 0.0100875428572451 0.9649 0.00184032578637588 0.0351 0.00184032578637588
logF11 1 10 binary0.1 0 0 0 0.00240954085878901 0.0100115686185344 1.00222063641726 0.0108564972336682 0.9993 0.000264482513599677 7e-04 0.000264482513599671
logF11 4 10 binary0.1 0 0 0 -0.11970093831305 0.0098534875637952 0.985143395114533 0.0123696871781916 0.9846 0.00123137484138665 0.0154 0.00123137484138665
logF11 1 20 binary0.1 0 0 0 -0.0127394879236089 0.0099291311782671 0.98594016645895 0.0128710583687649 0.9917 0.000907254650029416 0.0083 0.000907254650029417
logF11 4 20 binary0.1 0 0 0 -0.110818668244162 0.00849873632730914 0.734493740323495 0.0112993128891926 0.9672 0.00178112773264581 0.0328 0.00178112773264581
logF11 1 30 binary0.1 0 0 0 -0.00545528680772241 0.00926043850005002 0.857501216564973 0.0133041284149395 0.9743 0.00158238775273319 0.0257 0.00158238775273319
logF11 4 30 binary0.1 0 0 0 -0.100105985212585 0.00725595966020825 0.536458065230486 0.00948817279897789 0.9635 0.00187530664159225 0.0365 0.00187530664159225
logF11 1 40 binary0.1 0 0 0 -0.00721606133843595 0.00822326059837914 0.676204598214908 0.011792886791266 0.9651 0.00183526537590617 0.0349 0.00183526537590617
logF11 4 40 binary0.1 0 0 0 -0.0771100672643584 0.006368190212924 0.411443874506734 0.0078612332679678 0.9582 0.00200131856534636 0.0418 0.00200131856534636
logF11 1 50 binary0.1 0 0 0 -0.0125795745731123 0.00735173248509111 0.54058390304935 0.009938327924273 0.9623 0.00190469708877816 0.0377 0.00190469708877816
logF11 4 50 binary0.1 0 0 0 -0.0607894930041448 0.00559810232683734 0.317051520327454 0.00595837640652998 0.9594 0.00197361698411825 0.0406 0.00197361698411825
logF11 1 10 binary0.2 0 0 0 0.00209879467604972 0.0103808139297992 1.0775096220923 0.0131963399976709 0.994 0.000772269383052313 0.006 0.000772269383052313
logF11 4 10 binary0.2 0 0 0 -0.0648814762024555 0.00883586440848363 0.784856531905434 0.0120973737735018 0.9741 0.00158836991913093 0.0259 0.00158836991913093
logF11 1 20 binary0.2 0 0 0 -0.00240530625822373 0.008766817166093 0.768499760651986 0.0127786247200449 0.9692 0.00172775461220626 0.0308 0.00172775461220626
logF11 4 20 binary0.2 0 0 0 -0.0595565479141455 0.00670944029875961 0.453667857036522 0.00809633637611075 0.9615 0.00192399974012472 0.0385 0.00192399974012472
logF11 1 30 binary0.2 0 0 0 -0.00634059150228093 0.00738648757252116 0.545587629492032 0.00975551769191347 0.9615 0.00192399974012472 0.0385 0.00192399974012472
logF11 4 30 binary0.2 0 0 0 -0.0530340430352058 0.00548473107644309 0.303605277254682 0.00534720302140228 0.9535 0.00210565310533335 0.0465 0.00210565310533335
logF11 1 40 binary0.2 0 0 0 0.00762391592588754 0.00620173119901745 0.384634361272848 0.00684880303487764 0.9585 0.00199443601050522 0.0415 0.00199443601050523
logF11 4 40 binary0.2 0 0 0 -0.0283436549032684 0.00468333887894486 0.220118059660586 0.00337920838789022 0.9553 0.00206644404714959 0.0447 0.0020664440471496
logF11 1 50 binary0.2 0 0 0 -0.00517430483794002 0.00546525627105136 0.298687165487111 0.00510114447280532 0.9569 0.00203082224726833 0.0431 0.00203082224726833
logF11 4 50 binary0.2 0 0 0 -0.0207522398607811 0.00421838879960816 0.178360901301772 0.00279504444669709 0.9537 0.00210134028657902 0.0463 0.00210134028657902
logF11 1 10 continuous 0.5 0 1e-04 0.109320348738894 0.00651172151376359 0.435891304342362 0.00904741132450518 0.954095409540954 0.00209288650451366 0.190619061906191 0.00392808942147067
logF11 4 10 continuous 0.5 0 0 0.0328696924801027 0.00413439308987205 0.171995385693333 0.00334352374445088 0.9516 0.00214609971809327 0.2841 0.00450984689318828
logF11 1 20 continuous 0.5 0 0 0.0552569591821819 0.00422155826767265 0.181251052057408 0.00432891864207036 0.9494 0.00219179469841498 0.3401 0.00473742535561248
logF11 4 20 continuous 0.5 0 0 0.0129499037796804 0.00275254293897081 0.0759250498240524 0.00119489790990737 0.9523 0.00213130734526956 0.5061 0.00499962788615313
logF11 1 30 continuous 0.5 0 0 0.0364165046982506 0.00333281231958852 0.11239143375249 0.00268158945900612 0.9486 0.00220812227922278 0.4715 0.00499187089175992
logF11 4 30 continuous 0.5 0 0 0.0131108614781419 0.00224685179025484 0.0506502760194455 0.000802042868313451 0.9492 0.00219589070766284 0.6822 0.00465621262401106
logF11 1 40 continuous 0.5 0 0 0.0303114002465909 0.0027305618840764 0.0754710070444152 0.00152150362530482 0.9534 0.00210780549387271 0.5962 0.00490658292501003
logF11 4 40 continuous 0.5 0 0 0.0110347307690396 0.00192724940661095 0.0372609537456925 0.00059485837557045 0.9485 0.00221015270965605 0.804 0.00396968512605219
logF11 1 50 continuous 0.5 0 0 0.0243684637907528 0.00242086019179748 0.0591936021457507 0.00131545356799584 0.9521 0.00213554653426237 0.6918 0.00461749672441681
logF11 4 50 continuous 0.5 0 0 0.00291990525496778 0.00168740034022295 0.0284788776086353 0.000424974470332243 0.951 0.0021586801523153 0.8806 0.00324258600502747
logF11 1 10 binary0.05 0.5 0 0 -0.248774214616868 0.00902529375232327 0.876366427088135 0.0108619394828267 0.9952 0.000691155554126568 3e-04 0.000173179098045925
logF11 4 10 binary0.05 0.5 0 0 -0.287075498813723 0.0105297261187242 1.19105278824043 0.0123447377035115 0.994 0.000772269383052313 0.0338 0.00180714028232453
logF11 1 20 binary0.05 0.5 0 0 -0.145074797717678 0.0101475542528738 1.05067229722574 0.0129049638791709 0.9856 0.00119132867001512 0.0048 0.000691155554126566
logF11 4 20 binary0.05 0.5 0 0 -0.197709410153707 0.0098789089636787 1.0149198411475 0.0136238023234232 0.9793 0.00142378053084034 0.05 0.00217944947177034
logF11 1 30 binary0.05 0.5 0 0 -0.0823110049081184 0.0101713574162775 1.04123676191391 0.0136100635850835 0.975 0.0015612494995996 0.0218 0.00146029996918441
logF11 4 30 binary0.05 0.5 0 0 -0.172245847974875 0.0086822085568183 0.783400705640026 0.0124606852285776 0.9692 0.00172775461220626 0.0686 0.00252772704222588
logF11 1 40 binary0.05 0.5 0 0 -0.0393269972187077 0.00944246077429345 0.893058107385508 0.0126979647409276 0.9738 0.00159729646590732 0.0324 0.00177059989833954
logF11 4 40 binary0.05 0.5 0 0 -0.156062297132845 0.00778399771142442 0.630201053680613 0.0110424859850272 0.9563 0.00204426783959441 0.0859 0.00280216327147438
logF11 1 50 binary0.05 0.5 0 0 -0.010485816249716 0.00899637758821629 0.809377114630346 0.0126875956783788 0.9663 0.00180455839473263 0.0588 0.00235249994686504
